Source.Name,x1,y1,x2,y2,x3,y3,x4,y4
202206300920144596.txt,-0.651829,0.5026808,0.5603564,0.2929331,3.610302,0.7313901,-1.878178,-1.26896
202206300920151434.txt,-2.083959,1.702866,-0.0624842,0.5164793,0.5097013,0.486555,0.8076429,0.4984819
202206300920158701.txt,-0.2097225,0.4955254,0.4838298,0.4005233,1.85339,0.5502647,-162.9173,-87.77954
202206300920165006.txt,0.5884261,0.4798467,1.146313,0.4761554,-1.178611,0.1648981,0.2359142,0.1846579
202206300920170433.txt,0.4936961,0.304497,1.0967,0.246283,-0.6245546,-0.3418681,0.334857,-0.2599668
202206300920175379.txt,2.310786,-1.912611,-1.686987,0.09494358,0.35434,-0.3202181,0.95526,-0.2056734
202206300920182525.txt,-22.21762,3.986665,-0.6776428,0.475741,0.8725523,0.4544539,3.381633,1.219378
202206300920187949.txt,-1.171695,-0.102992,-0.03601629,-0.4196157,0.9221505,-0.2791241,0.7154849,1.328537
202206300920195675.txt,0.07773426,0.5474166,0.4609399,0.4332583,1.101539,0.5253127,-3.017662,-1.831705
202206300920202763.txt,0.1694649,0.442018,0.6238616,0.3831764,1.826727,0.6346098,3.026879,3.391818
202206300920209375.txt,-22.51237,38.83392,-0.2821258,0.5948915,0.5495886,0.467433,1.027059,0.5260956
202206300920216406.txt,2.0901,-0.3459494,-0.7291361,0.5599159,0.3995412,0.387305,0.7393106,0.627576
202206300920223378.txt,5.032617,0.03804231,-0.3001477,0.5097597,0.5247811,0.4889933,1.016091,0.5453615
202206300920229400.txt,-0.006733656,0.5590407,0.4712648,0.4901983,1.408855,0.6022262,-0.1655006,0.06088376
202206300920236177.txt,8.050075,-10.4187,-0.3619296,0.4956796,0.7929696,0.3524636,1.822003,0.5185337
202206300920243110.txt,7.639012,-1.798646,-0.1514872,0.495409,0.5488971,0.4587705,1.259087,1.151901
202206300920248766.txt,0.7910682,-0.8544939,3.577138,-1.296484,-0.07350016,-0.02181001,0.5933779,0.04038753
202206300920256460.txt,3.00555,-0.9800232,-0.7521789,0.4918241,0.4826469,0.3184315,1.062233,0.5125732
202206300920262840.txt,2.743074,-2.047264,-7.594549,2.318488,-0.08911926,0.4339214,0.8025578,0.5497805
202206300920269882.txt,2.309257,-0.7548354,-1.188367,0.7118205,0.4122378,0.4200844,0.9684557,0.5945856
202206300920276524.txt,1.223481,0.3247398,-1.766044,0.5700067,0.3860461,0.450548,0.9526679,0.5727419
202206300920283157.txt,-0.4158557,0.344145,0.4882581,0.2120844,2.215689,0.6121083,2.270903,6.026247
202206300920291079.txt,-0.622062,3.659192,-1.156055,0.5875772,0.3519106,0.3039259,0.9099503,0.3460014
202206300920297973.txt,9.697392,-2.212455,-1.345561,0.5970551,0.3118142,0.4948324,0.8003985,0.5139294
202206300920303669.txt,0.1902296,0.256873,1.058024,0.2224306,-10.31489,-0.9866939,0.04781634,-0.1528744
202206300920310341.txt,0.1485118,0.467713,0.5037807,0.04638514,1.373323,0.09346494,10.46395,2.72231
202206300920317267.txt,2.396168,-0.3972185,-4.699712,0.9481397,0.1702497,0.4814359,0.5035693,0.4878071
202206300920323719.txt,2.469952,-0.6352065,-1.682277,0.7624135,0.323438,0.452423,0.84727,0.5481458
202206300920330709.txt,21.01528,-10.35049,-0.4429086,0.4894405,0.4578956,0.4031453,0.8368887,0.4338295
202206300920336691.txt,-2.546318,0.4978822,-0.1324302,0.1861808,1.037754,0.2189084,9.037515,3.748748
202206300920344206.txt,4.046885,-1.364839,-0.1701672,0.465579,0.8293166,0.403273,2.22499,0.6477707
202206300920350953.txt,2.126767,-0.3840158,-2.571302,0.7637721,0.3873796,0.4816983,1.381468,0.5614486
202206300920357995.txt,0.2799956,0.488207,0.856498,0.4475529,4.403467,1.679783,-0.9692317,-11.66462
202206300920364532.txt,-9.658543,3.944825,0.2526969,0.5010513,1.094936,0.4940908,5.825335,0.9346452
202206300920369487.txt,0.6486819,-0.5296582,1.693953,-0.5762214,-9.166177,-10.50738,-0.7740816,-8.500153
202206300920376260.txt,0.03887769,0.7547934,0.5019735,0.4764947,1.316328,0.5228306,-4.867072,-0.7901368
202206300920383066.txt,-1.524323,0.9817559,0.3758887,0.3711169,1.214357,0.3939896,-2.799713,-0.2215814
202206300920389078.txt,-3.817569,1.991713,-1.485697,0.6113327,0.2501286,0.4938128,0.5680698,0.4998712
202206300920395473.txt,1.881716,-0.7942627,-3.203666,0.8716204,0.3009204,0.3923267,1.249297,0.4786789
202206300920402245.txt,4.19873,-0.309322,-0.5802461,0.5364301,0.5013816,0.4868456,1.491409,1.255008
202206300920407830.txt,1.866672,-0.6426021,-15.82467,2.521613,-0.06081349,0.1733759,0.6292888,0.2283166
202206300920414777.txt,-0.6722095,0.625016,0.2487235,0.4915395,0.8119498,0.4976908,2.309139,0.793365
202206300920421586.txt,-0.2112407,0.7262766,-0.05494696,0.5134506,0.5324558,0.4869309,0.8747835,0.5018197
202206300920428208.txt,-25.98548,23.07056,-0.4466678,0.5660575,1.020403,0.4467559,2.659482,0.7067615
202206300920435130.txt,3.024873,-0.7093446,-0.1567205,0.5078573,0.5414741,0.4347487,0.97119,0.5419735
202206300920441669.txt,0.2244169,0.6118034,0.5810175,0.4647188,1.663197,0.59558,-0.9763772,-0.09197546
202206300920448601.txt,-1.079562,0.5467689,0.1118419,0.457989,0.5986872,0.460885,0.8565457,0.6032904
202206300920455196.txt,2.158206,-2.526218,-0.06564909,0.5387562,0.5483356,0.4833386,0.9152209,0.5069606
202206300920462486.txt,-2.177269,1.909446,0.02406758,0.4221301,0.9201544,0.377968,2.183064,0.6136116
202206300920473120.txt,22.93983,-7.527152,-0.2527733,0.1907099,0.7024444,0.1397313,1.857201,0.5804847
202206300920480574.txt,-1.015461,0.623057,0.3382459,0.4659198,1.106438,0.4826984,-1.52346,0.1958684
202206300920487414.txt,0.1609412,0.4428499,0.9130591,0.3476564,15.76618,3.718788,-0.3178269,-0.6132259
202206300920494785.txt,0.05688089,0.5709121,0.5594191,0.4333874,1.791539,0.6720277,-5.839996,-4.356181
202206300920505533.txt,-0.6548448,0.2592337,0.2327335,0.08571421,1.400574,0.2342593,1.967721,1.67301
202206300920512744.txt,-0.2052817,0.5035173,0.7851949,0.4360242,4.177592,0.6359724,-3.788897,-0.5013699
202206300920520325.txt,4.590599,-2.877237,-0.7175055,0.4220374,0.7975244,0.2190234,2.492425,0.9526767
202206300920527476.txt,-1.333495,0.7125469,0.07207496,0.01127907,1.441584,0.07920883,4.942007,1.97212
202206300920535173.txt,-214.7386,23.43711,-0.2868783,0.5008932,0.5245517,0.4920938,1.103789,1.031615
202206300920542016.txt,0.7497852,-0.3307718,4.744504,-0.9890184,0.1144508,0.3881118,0.5470866,0.409548
202206300920547910.txt,0.06357634,0.4599772,0.5428566,-0.08479919,1.922677,-0.02910857,24.44195,4.621572
202206300920555594.txt,-1.098507,1.836118,0.3578599,0.4151604,1.100517,0.4384039,148.2159,55.74801
202206300920563148.txt,-0.263786,0.5967273,0.353633,0.4519099,1.131049,0.51973,7.240493,3.762019
202206300920570359.txt,0.007250249,0.4845505,0.5587769,0.4121592,2.082659,0.5510417,-0.7849922,-0.04946379
202206300920576269.txt,-0.7281371,0.1493017,0.2135437,-0.2160669,1.28107,-0.102376,3.968129,2.205699
202206300920582246.txt,0.8152187,-0.3533953,2.891239,-0.3946387,-0.6873713,0.2106461,0.3958183,0.2246733
202206300920589706.txt,2.105579,-0.09537625,-0.5842223,0.5434972,0.4670362,0.4714547,0.8946804,0.4996786
202206300920596290.txt,9.138697,-0.5077684,-0.6216217,0.4764362,0.885251,0.4601178,8.066719,1.662727
202206300921002016.txt,0.4497519,0.4703708,1.144531,0.4156497,-7.923649,-1.084442,-0.2668592,-0.1510932
202206300921009433.txt,0.309595,0.491877,0.6955907,0.4538153,2.658115,0.8920965,-0.7199161,-1.179924
202206300921015049.txt,-25.46586,7.09039,-1.231142,0.05698146,0.844862,0.02940312,3.964584,3.434525
202206300921020938.txt,8.820794,-3.749197,-0.4699717,-0.0520414,1.0124,-0.1244604,2.875862,0.08986545
202206300921028429.txt,-0.3913618,1.253883,0.2969567,0.4894336,0.7632262,0.4640662,1.533006,0.690817
202206300921035378.txt,0.2779051,0.500421,0.9491394,0.4847317,4.202577,0.7596202,7.270688,4.466984
202206300921045795.txt,0.2440377,0.4822615,0.599436,0.4204115,1.68917,0.6980703,-2.989053,-4.202447
202206300921052297.txt,-2.423502,1.209432,0.0950574,0.2848808,1.545223,0.3335363,2355.19,704.8457
202206300921058463.txt,1.446981,-1.003996,-0.03589785,0.5465884,0.5460188,0.489144,0.8925296,0.5148046
202206300921064935.txt,0.9543112,-0.01191327,-0.4244491,0.639049,0.5056918,0.4813836,0.9049169,0.5433642
202206300921071690.txt,1.037565,0.1616721,-2.315323,0.7983978,0.3888674,0.4304405,0.8501177,0.5223291
202206300921078427.txt,0.3835795,0.4875495,0.7241566,0.449852,3.803437,1.321046,-0.2169078,-0.6698636
202206300921084316.txt,0.5079128,0.4959603,0.9483904,0.4792796,-7.925817,-1.718879,-0.07625365,-0.4101641
202206300921091337.txt,-6.640587,3.43859,-0.3055967,0.510689,0.8248437,0.4426178,1.957976,0.6620644
202206300921098583.txt,1.427933,0.3387143,-1.265622,0.5512314,0.3806863,0.4750465,0.7675394,0.5130522
202206300921105595.txt,-23.40963,7.251543,-0.1682006,0.3740991,0.543435,0.3343999,1.005357,0.6777123
202206300921113110.txt,-1.019844,0.5450006,0.1533712,0.2307314,0.8628213,0.2510021,2.482437,1.062976
202206300921118668.txt,0.713011,0.3963013,1.794054,0.3921953,-2.263259,-0.2561175,0.02266976,-0.239221
202206300921125157.txt,0.2852746,0.5711083,0.7027273,0.4384262,6.605423,1.11845,-0.1089629,0.2234095
202206300921131284.txt,8.857145,-1.700573,-1.659563,0.4999736,0.4416341,0.3654323,1.545337,1.096968
202206300921138476.txt,3.409275,-1.039295,-0.3573946,0.4210903,0.5955335,0.3396229,1.223647,0.4236234
202206300921145493.txt,1.218035,0.2964334,-2.857784,0.6660644,0.2878278,0.472901,0.6087629,0.4853903
202206300921150705.txt,0.5615541,0.3566312,1.408014,0.3490908,-11.72077,-2.101606,-0.5314465,-1.341195
202206300921158090.txt,-0.8598779,0.8346078,0.2219012,0.308945,1.00118,0.308907,2.949896,0.8337005
202206300921163561.txt,0.7576405,0.493159,1.864215,0.4896709,-0.7950505,0.1582713,0.2483443,0.1612009
202206300921170447.txt,-1.471906,3.535762,0.02576172,0.440984,0.8493001,0.3529322,1.814782,0.5465896
202206300921177916.txt,0.1431436,0.3273704,0.5789791,0.2698039,1.928925,0.6213898,-0.1130236,-1.552008
202206300921185430.txt,-5.173005,3.916386,0.1531596,0.4759469,0.6587973,0.4340927,1.232629,0.6003963
202206300921191683.txt,0.4757117,0.2735278,0.9017519,0.2452531,6.275764,1.60035,-1.525991,-2.06505
202206300921198734.txt,0.2582194,0.5218537,0.9493256,0.4621597,6.567736,1.936189,-1.0062,-2.158235
202206300921205171.txt,1.950054,-0.1826752,-0.4428076,0.5501511,0.4527366,0.4926015,0.7919282,0.5068622
202206300921212143.txt,0.000482202,0.4988155,0.4705338,0.4282176,1.311815,0.4937484,-1.289719,-0.1731973
202206300921220049.txt,-0.5441267,1.575512,-0.2725772,0.5610764,0.6105604,0.4379576,1.185872,0.5314309
202206300921226614.txt,1.491713,-0.7098114,-20.25492,4.757378,-0.009184659,0.3576874,0.7677978,0.4425087
202206300921234049.txt,-8.11239,5.041104,-0.1206656,0.4164045,0.6661989,0.3419527,1.353731,0.5674422
202206300921240429.txt,0.789785,0.01060949,3.913092,-0.3606148,0.1474854,0.320459,0.7294039,0.3823873
202206300921245997.txt,2.087554,-0.4750104,21.21783,-1.465357,-0.6650048,0.2399534,0.447583,0.2533468
202206300921252201.txt,2.731924,-0.3109827,-1.598448,0.516444,0.3876746,0.3411433,1.300312,0.870182
202206300921258840.txt,3.283187,-0.03825966,-1.494166,0.58921,0.4828232,0.4869366,1.69349,0.7853885
202206300921265083.txt,0.4756669,0.1140814,0.8688103,0.05470977,79.22448,20.60817,-0.2513123,-0.6748831
202206300921271852.txt,2.506165,-0.6817421,-0.5950037,0.5177242,0.5038825,0.3666036,1.241045,0.9288804
202206300921278552.txt,0.7948152,0.1515856,72.11864,-12.47506,0.301686,0.4386551,0.6647073,0.475859
202206300921285143.txt,0.3257141,0.4185412,0.8797525,0.3762351,7.106864,1.308481,-0.6323549,-0.3791856
202206300946283741.txt,0.5281292,0.2717542,1.561198,0.2523197,-190.7644,-16.64648,-1.664369,-0.6733794
202206300946295020.txt,5.688728,-2.975492,-0.07960284,0.4228716,0.5734686,0.3362678,1.033679,0.4887666
202206300946301147.txt,0.1008686,0.1665447,0.6597207,0.05140403,3.530747,0.5790836,-0.3599164,-0.5679001
202206300946306961.txt,0.5224727,0.4478469,1.071528,0.4253773,-4.302266,-0.04979372,-0.1157851,0.1916206
202206300946313010.txt,-0.003890395,0.5665743,0.6439292,0.4708311,2.979879,0.6385664,-0.9106987,0.1349035
202206300946318288.txt,-4.191791,0.9740071,-0.6028402,0.1289157,0.6886428,0.1643244,1.028298,1.827344
202206300946325115.txt,-0.9068135,0.5657017,0.1457843,0.3739803,0.6010283,0.3873233,0.8047304,0.8633887
202206300946330543.txt,0.9296011,0.1123533,4.229178,-0.2356967,0.08352511,0.4494679,0.5017055,0.4755646
202206300946336557.txt,0.9449793,-0.2683242,-8.044926,2.967266,0.2884683,0.3827098,0.6951395,0.4663875
202206300946342688.txt,-60.28858,22.78008,-0.1098953,0.4285623,0.7212043,0.412404,3.49789,2.555155
202206300946347381.txt,-0.498609,-0.2964404,0.3901726,-0.6041645,1.721292,-0.4097929,-3.942935,-3.560248
202206300946353527.txt,1.494358,-0.3082197,-3.116391,1.022938,0.2527667,0.3289591,0.6426727,0.4412134
202206300946359696.txt,-0.1865271,0.6540595,0.2605607,0.4897925,0.7324231,0.4805014,1.311541,0.5205797
202206300946365311.txt,1.703528,-1.052713,-2.625197,1.21526,0.2410432,0.4687892,0.6693358,0.5223834
202206300946371051.txt,4.999369,-2.068686,-0.8995108,0.5263605,0.3494876,0.3662369,0.6876978,0.3957401
202206300946376028.txt,-0.4554923,1.500201,0.667838,0.2572146,3.286256,0.3964131,-8.859457,-1.702196
202206300946382468.txt,-0.7827529,0.6148483,0.2796297,0.4067439,1.830375,0.7523353,1.952929,5.480243
202206300946388470.txt,0.4426064,0.4865762,0.9199198,0.4446819,22.55391,6.79971,-0.3573649,-0.8421907
202206300946394071.txt,0.1032201,0.5325231,0.5033534,0.4879929,1.336106,0.5714265,-9.297985,-4.521794
202206300946400090.txt,-0.7031447,0.5722825,0.3170573,0.3824462,1.893871,0.6012634,5.29738,4.711899
202206300946405795.txt,1.376415,-0.8256559,-179.5399,29.69806,-0.1698448,0.4565314,0.607881,0.4778141
202206300946410742.txt,1.55512,-0.5931215,-14.90531,3.370158,0.04901031,0.2630415,0.6077809,0.331199
202206300946416695.txt,-6.71206,0.9763261,-0.3075197,0.4187701,0.7711515,0.4112639,2.148823,0.6184927
202206300946423675.txt,0.02518925,0.4529572,0.4892276,0.4328214,1.379461,0.4848899,2.514814,1.528761
202206300946430029.txt,57.76135,-101.385,-1.7686,0.8139856,0.2693108,0.4258977,0.8464944,0.4684482
202206300946436323.txt,1.69451,-0.2670462,-0.2484496,0.5056453,0.5402897,0.4011432,1.056584,0.5729026
202206300946442647.txt,0.8238456,-0.02971802,-0.6616464,0.541229,0.4233005,0.4673711,0.7570183,0.4765892
202206300946449219.txt,0.03885015,0.5320327,0.5917805,0.4376801,2.663487,0.9668856,-0.07227438,-0.5664417
202206300946455577.txt,-0.3745652,0.5760168,0.3901243,0.3969744,1.641946,0.7078478,-0.7703032,-2.478679
202206300946460909.txt,0.4036001,0.2111065,0.8882381,0.1716763,-22.53346,-2.743462,-0.1374875,-0.1489782
202206300946466781.txt,0.02665412,0.516746,0.8164279,0.3550208,4.150418,1.155836,-2.417498,-2.42225
202206300946472777.txt,1.310235,-0.2119615,-1.323766,0.799545,0.3827457,0.4730521,0.7845213,0.5395275
202206300946478132.txt,0.5224082,0.3476803,1.164181,0.3329578,-10.92292,-1.694298,-0.3490459,-0.5673574
202206300946484176.txt,30.86381,-184.0343,-5.156013,2.211636,0.06935695,0.4183516,0.5891581,0.4387771
202206300946489726.txt,2.158224,0.07093726,-0.5278484,0.5590954,0.4858606,0.4910547,0.9526805,0.5568132
202206300946495860.txt,0.1359452,0.4321021,0.9477704,0.3393478,3.869513,1.115491,5.755381,7.532248
202206300946501495.txt,-1.282164,5.78275,0.3245109,0.4118261,1.649202,0.3879478,8.206914,1.178239
202206300946507848.txt,0.4083971,0.456679,1.071195,0.4125173,5.757801,1.544182,-17.14603,-19.56156
202206300946513832.txt,-0.09157419,0.7303604,0.5127785,0.4671718,1.513153,0.5321579,-1.735783,-0.07568529
202206300946519191.txt,0.9638546,0.2528253,5.39623,0.08855908,0.1192076,0.4374507,0.4753048,0.4405394
202206300946524816.txt,-10.93898,1.84789,-0.01900786,0.4960322,0.5808117,0.4853453,1.127472,0.6330646
202206300946531046.txt,-0.8672005,0.7653585,0.2786659,0.4519325,1.416782,0.5033895,639.6553,169.9648
202206300946537970.txt,-4.632847,2.823949,-1.401394,0.5854011,0.3219268,0.4824381,0.9187082,0.5000287
202206300946543964.txt,1.142009,-0.1915165,-19.26688,3.819367,0.2085042,0.3491777,1.022057,0.4701045
202206300946549021.txt,1.155276,-0.5685337,3.239631,-0.7480226,-0.9315526,0.1005361,0.300312,0.4436029
202206300946554711.txt,2.309572,-0.08718295,-4.289737,0.7890388,0.1665872,0.3902464,0.9565018,0.624084
202206300946561179.txt,0.2220028,0.4378126,0.584231,0.4006852,1.577555,0.6637301,1.483213,7.725026
202206300946566906.txt,31.18645,-14.51182,-0.4476558,0.08364512,0.5117747,-0.02994226,1.018394,0.3911627
202206300946573709.txt,1.431174,-0.888025,-2.724076,1.239703,0.2558529,0.4682522,0.693775,0.5189542
202206300946580292.txt,-0.7456368,0.5440781,0.2427106,0.4808679,1.39919,0.5195671,44.54217,10.70554
202206300946586269.txt,0.1604976,0.597918,0.6808921,0.4581182,3.775269,0.7500173,-0.3711267,0.205715
202206300946592373.txt,-0.4519038,0.8797725,-0.1578839,0.5109483,0.4540353,0.4744577,0.7122566,0.4838856
202206300946598596.txt,0.9307554,-0.6591508,-2.783972,1.054914,0.2959554,0.4499089,0.8847088,0.4953366
202206300947004551.txt,2.49059,-0.364087,-1.164496,0.4519204,0.4784593,0.3035015,1.248045,0.4645146
202206300947009259.txt,0.8846306,0.2190418,2.16192,0.2011309,-0.7719265,0.4245189,0.2428385,0.4434507
202206300947015589.txt,-0.376818,1.464657,0.07174761,0.4752913,0.8235204,0.3990488,1.604853,0.5964169
202206300947020117.txt,-0.7565694,-0.05460928,0.2712587,-0.2042956,1.179836,-0.1734225,-23.50373,-5.421974
202206300947026908.txt,0.6138567,0.3532587,1.653143,0.3214766,0.1216081,0.482489,0.5335482,0.4912074
202206300947033298.txt,-0.05802512,1.519471,0.143984,0.5061663,0.8291934,0.4644371,1.659759,0.5480118
202206300947039358.txt,1.344193,-0.8512772,-10.02028,2.30018,0.1800167,0.4302933,0.5211781,0.4379571
202206300947045131.txt,1.494773,-0.6307217,-4.718649,1.5809,0.2054664,0.3116466,0.7181805,0.4303019
202206300947050417.txt,0.3520139,0.3290308,1.134458,0.3095812,7.569048,1.226216,-11.42146,-14.37105
202206300947056057.txt,1.621277,-0.09432079,-5.17609,1.169015,0.2519933,0.4101013,1.118919,0.7028306
202206300947061854.txt,0.3295971,0.5160282,0.5770874,0.4877069,1.280244,0.6248596,2.556588,2.767915
202206300947068655.txt,-0.2706639,0.5118556,0.2893533,0.4577016,0.7897887,0.4909388,1.085696,1.517815
202206300947074307.txt,2.487983,-0.464992,-2.578901,0.4958593,0.2043101,0.1726299,0.6835287,0.3988987
202206300947081009.txt,-2.012199,3.868837,-0.8069971,0.5264869,0.5611922,0.3019953,1.334276,0.4099652
202206300947087362.txt,0.3079286,0.484729,0.7224252,0.4217016,-3.636649,-0.7369208,0.2772301,0.06409483
202206300947093833.txt,-1.640527,1.27921,0.2490568,0.4816972,0.974604,0.4900587,7.094726,2.233437
202206300947100087.txt,-0.5958087,1.516773,0.06678787,0.3254917,0.5678771,0.2584804,0.9054712,0.3091524
202206300947105706.txt,0.6028632,0.3219137,1.290619,0.3109612,-0.2591425,0.4834012,0.491599,0.5026188
202206300947112265.txt,-1.076135,1.407681,-0.8570002,0.5200489,0.5517836,0.4454878,1.343089,0.4761987
202206300947117561.txt,-55.44598,13.01393,-1.586421,0.484669,0.5352063,0.4564571,1.564971,4.697647
202206300947123406.txt,0.4005463,0.4980843,1.066759,0.4553283,61.89042,6.154128,-0.6598257,0.05340328
202206300947129451.txt,-0.8038503,0.4636665,0.1889433,0.2838118,1.168531,0.4228356,-2.456493,-6.907355
202206300947136100.txt,-1.381263,2.021634,-0.2946426,0.5697733,0.465286,0.452809,0.8106104,0.4987471
202206300947142047.txt,-0.01505798,0.5361345,0.4176739,0.4818603,1.06096,0.552017,14.01375,12.30192
202206300947147717.txt,0.16664,0.516358,0.5417075,0.4962355,1.508372,0.5529603,-1.054736,0.02927992
202206300947153955.txt,-0.1005146,0.5357802,0.501932,0.4878911,1.80643,0.581323,-1.591527,-0.2837236
202206300947160264.txt,8.20681,-16.26537,-0.5419692,0.5578992,0.9194954,0.3470115,2.300834,0.5965361
202206300947166557.txt,7.403669,-3.284936,-1.532363,0.7200702,0.4512093,0.4753658,1.32225,0.6099854
202206300947173394.txt,6.140619,-4.053006,-3.051759,0.834452,0.1372005,0.4801213,0.9041178,0.5138934
202206300947179532.txt,-1.260421,0.7318169,0.2022777,0.4510345,1.760547,0.6071699,-2.141203,-1.220503
202206300947185458.txt,-11.87514,10.846,-2.659705,0.9800214,0.1926833,0.4459555,0.4912901,0.4557285
202206300947191204.txt,-1.655393,1.662166,0.2870669,0.4116023,2.389969,0.4309074,28.89728,3.814404
202206300947197660.txt,-1.768853,3.304032,-1.244399,0.7624018,0.2597371,0.3707821,0.6916003,0.4200415
202206300947203884.txt,-0.4457393,1.139084,0.5582733,0.3175542,1.990464,0.4494199,-1.223539,-0.2502707
202206300947210463.txt,0.116991,0.5604114,0.5227045,0.4864693,1.373854,0.5086473,-4.154584,0.04392
202206300947215939.txt,-0.1575118,0.6484192,0.7598864,0.3710735,5.699027,1.117733,-0.8761837,-0.3150782
202206300947225437.txt,0.3445771,0.5058055,0.7645705,0.4980526,3.077707,0.6732212,-4.38367,-3.481169
202206300947230185.txt,2.967438,-0.4738507,-7.356158,0.768051,-0.04753447,0.2176409,1.057307,0.2940195
202206300947237078.txt,0.07308576,0.5132484,0.7637953,0.4268301,2.924243,0.9680555,6.863172,10.12175
202206300947243361.txt,2.333264,-0.8851965,-2.077097,0.8069164,0.313023,0.3798865,0.9364653,0.4979172
202206300947249772.txt,-0.9266583,0.6593969,0.3135856,0.3017823,1.056444,0.3463517,-1.897406,-0.6448354
202206300947256020.txt,1.297326,-2.418766,-3.397821,0.9015411,0.1674689,0.3656614,0.7220298,0.3835423
202206300947262458.txt,9.821882,-11.09024,-0.9947464,0.4773625,0.4406842,0.1685975,1.045771,0.278428
202206300947268398.txt,-0.01440203,0.3476296,1.024228,0.04428711,-20.89292,-6.366185,-0.342816,-0.9802262
202206300947273654.txt,2.599169,-1.282922,-8.004264,1.208329,-0.1168898,-0.2543087,0.402415,0.2653881
202206300947280128.txt,-2.86891,0.6650871,-0.2363864,0.4782222,0.5857143,0.4811019,0.8149313,0.7336927
202206300947285545.txt,-4.588387,1.223331,-0.2769966,0.2753201,1.016424,0.28334,4.484544,1.639365
202206300947292770.txt,8.574207,-3.82854,-0.2418007,0.5145635,0.507199,0.4101348,0.8939297,0.5933619
202206300947299201.txt,1.602189,-2.892192,-0.2749366,0.5346095,0.4754218,0.3879854,0.7930999,0.4215211
202206300947306516.txt,0.2939957,0.5173391,0.7649488,0.4820615,5.939381,1.456111,-0.05132842,-0.2239294
202206300947312649.txt,-2.659151,1.653407,-0.1231889,0.1819825,0.6200546,0.1126204,1.149026,0.2551513
202206300947319604.txt,0.9571252,0.204711,-1.963445,0.7935913,0.4163114,0.4531983,0.8687692,0.5473005
202206300947324551.txt,0.5545232,0.5020396,1.822225,0.2710527,-2.715054,-0.9476689,-0.1457785,-0.6659253
202206300947330910.txt,4.41535,-1.26548,-0.06163436,0.4175157,0.5532769,0.3642229,0.9470713,0.432543
202206300947337621.txt,9.166272,-0.4241862,-0.3030198,0.5020849,0.567523,0.4826067,1.232362,0.5922563
202206300947344124.txt,1.205235,-1.018913,-20.58272,5.037634,0.03594438,0.413779,0.5956531,0.4364513
202206300947348741.txt,0.6664911,0.1866915,1.910778,0.1637465,-12.7894,-4.388356,-1.152047,-3.200091
202206300947355509.txt,5.407165,-1.429825,-0.5861307,0.5054225,0.5636353,0.4356539,1.214229,0.4797742
202206300947360914.txt,1.272682,-0.6339675,5.958985,-1.142645,-0.796533,0.3022151,1.018579,0.5852397
202206300947368521.txt,-0.483751,0.655233,0.2943354,0.4806085,0.7767435,0.4762492,1.668476,0.5565747
202206300947375615.txt,2.213696,0.01259653,-0.7389828,0.5091137,0.5172187,0.4502184,1.127249,0.4818888
202206300947382309.txt,1.373895,-0.06558827,166.2487,-18.06285,-0.07043576,0.4269357,0.8248492,0.4806758
202206300947389444.txt,1.45208,-0.4363921,-2.500647,1.01502,0.365252,0.4013632,1.050628,0.5703541
202206300947396491.txt,1.827444,-1.246492,-3.325773,1.19622,0.2043232,0.4736506,0.8801882,0.5400733
202206300947403667.txt,-0.8511668,3.007719,-1.085831,0.6953526,0.5078405,0.3318893,1.37119,0.4792471
202206300947410036.txt,4.690856,-1.562656,-0.4393401,0.1605251,0.5576433,0.06747307,1.196512,0.2616885
202206300947417059.txt,-5.125168,1.129045,-0.1705243,0.4782648,0.6963547,0.4683586,1.674497,0.7070848
202206300947423617.txt,1.453238,-0.08589082,-0.9473794,0.6412201,0.5472425,0.4584336,1.358122,0.6110457
202206300947429680.txt,-4.610185,5.81186,-0.1234166,0.5743462,0.5399023,0.4613669,0.9219866,0.5367623
202206300947436064.txt,-1.8249,0.6332322,-0.05591196,0.4387224,1.116047,0.4888224,17.22927,10.10847
202206300947441305.txt,0.2345752,0.3611233,1.097164,-0.0943964,8.19385,1.100143,-2.142074,-1.335803
202206300947448182.txt,1.150177,-0.2503543,-1.972169,1.036708,0.4051641,0.4651762,0.9746399,0.6031678
202206300947454672.txt,-0.0392158,0.5352224,0.4535224,0.442972,1.322383,0.5747039,5.351837,4.623384
202206300947459779.txt,-0.1911156,0.7454507,1.26507,0.2106236,-16.4173,-3.495423,-0.7114615,-0.6968821
202206300947465614.txt,-1.096245,18.12179,0.0189909,0.4511298,1.681651,0.3528505,5.363844,0.8788135
202206300947472624.txt,0.2441921,0.3214654,0.7739127,0.2531569,3.571529,0.9499186,-1.180567,-1.852265
202206300947479291.txt,3.947875,-2.802286,-0.4642343,0.6193154,0.725074,0.4365007,1.783185,0.7697594
202206300947489151.txt,7.587349,-0.3145154,-0.676734,0.5267587,0.5217889,0.4938726,1.270771,0.6629657
202206300947495664.txt,-0.1146073,0.4656921,0.4480032,0.3775033,1.475594,0.5626938,-0.8771921,-1.770274
202206300947501292.txt,0.09436193,0.5210327,1.030587,0.4412378,33.98875,3.953982,-0.6031904,-0.04668229
202206300947511270.txt,0.02715552,0.4433959,0.417333,0.333046,0.9927776,0.4115669,2.484981,1.805504
202206300947516611.txt,0.1968126,0.5120301,0.5333397,0.4959339,1.406143,0.5453002,-0.5298487,0.1678349
